页签,序号,项目名称,分类,上游地址,entity_type,source,expanded_from_org,stars,forks,pushed_at,score,language,description,reason
,,spring-cloud-openfeign,,https://github.com/spring-cloud/spring-cloud-openfeign,repo,org_expansion,spring-cloud,1301,828,2026-04-03T19:51:29Z,12.0015,Java,Support for using OpenFeign in Spring Cloud apps,org_expansion: spring-cloud (score=12.0015)
,,spring-cloud-function,,https://github.com/spring-cloud/spring-cloud-function,repo,org_expansion,spring-cloud,1064,638,2026-04-13T09:19:48Z,11.8602,Java,,org_expansion: spring-cloud (score=11.8602)
,,spring-cloud-stream,,https://github.com/spring-cloud/spring-cloud-stream,repo,org_expansion,spring-cloud,1062,633,2026-04-07T16:27:47Z,11.773,Java,Framework for building Event-Driven Microservices,org_expansion: spring-cloud (score=11.773)
,,spring-cloud-commons,,https://github.com/spring-cloud/spring-cloud-commons,repo,org_expansion,spring-cloud,748,736,2026-04-13T03:30:48Z,11.6164,Java,Common classes used in different Spring Cloud implementations,org_expansion: spring-cloud (score=11.6164)
,,spring-cloud-consul,,https://github.com/spring-cloud/spring-cloud-consul,repo,org_expansion,spring-cloud,824,539,2026-04-13T00:31:55Z,11.5653,Java,Spring Cloud Consul,org_expansion: spring-cloud (score=11.5653)
,,spring-cloud-contract,,https://github.com/spring-cloud/spring-cloud-contract,repo,org_expansion,spring-cloud,730,434,2026-04-13T03:13:24Z,11.3663,Java,Support for Consumer Driven Contracts in Spring,org_expansion: spring-cloud (score=11.3663)
,,spring-cloud-release,,https://github.com/spring-cloud/spring-cloud-release,repo,org_expansion,spring-cloud,941,186,2026-04-13T09:27:18Z,11.2199,,Spring Cloud Release Train - dependency management across a wide range of Spring Cloud projects.,org_expansion: spring-cloud (score=11.2199)
,,spring-cloud-zookeeper,,https://github.com/spring-cloud/spring-cloud-zookeeper,repo,org_expansion,spring-cloud,573,409,2026-04-01T22:27:18Z,10.9528,Java,Spring Cloud Zookeeper,org_expansion: spring-cloud (score=10.9528)
,,spring-cloud-sleuth,,https://github.com/spring-cloud/spring-cloud-sleuth,repo,org_expansion,spring-cloud,1792,778,2025-11-13T18:31:22Z,10.7025,Java,Distributed tracing for spring cloud,org_expansion: spring-cloud (score=10.7025)
,,spring-cloud-task,,https://github.com/spring-cloud/spring-cloud-task,repo,org_expansion,spring-cloud,437,307,2026-03-25T20:17:28Z,10.486,Java,Short lived microservices with Spring Batch,org_expansion: spring-cloud (score=10.486)
,,spring-cloud-bus,,https://github.com/spring-cloud/spring-cloud-bus,repo,org_expansion,spring-cloud,438,243,2026-03-25T19:57:17Z,10.3868,Java,Spring Cloud event bus,org_expansion: spring-cloud (score=10.3868)
,,spring-cloud-circuitbreaker,,https://github.com/spring-cloud/spring-cloud-circuitbreaker,repo,org_expansion,spring-cloud,353,121,2026-04-13T01:55:23Z,10.1844,Java,Spring Cloud Circuit Breaker API and Implementations,org_expansion: spring-cloud (score=10.1844)
,,spring-cloud-build,,https://github.com/spring-cloud/spring-cloud-build,repo,org_expansion,spring-cloud,220,292,2026-04-13T09:19:30Z,10.1557,Shell,"Common build concerns, shared plugin configuration, etc. for Spring Cloud modules",org_expansion: spring-cloud (score=10.1557)
,,spring-cloud-vault,,https://github.com/spring-cloud/spring-cloud-vault,repo,org_expansion,spring-cloud,289,150,2026-04-02T15:18:35Z,9.9417,Java,Configuration Integration with HashiCorp Vault,org_expansion: spring-cloud (score=9.9417)
,,spring-cloud-open-service-broker,,https://github.com/spring-cloud/spring-cloud-open-service-broker,repo,org_expansion,spring-cloud,189,114,2026-04-09T21:47:25Z,9.5686,Java,Spring Cloud project for creating service brokers that conform to the Open Server Broker API specification,org_expansion: spring-cloud (score=9.5686)
,,spring-cloud-stream-samples,,https://github.com/spring-cloud/spring-cloud-stream-samples,repo,org_expansion,spring-cloud,989,684,2025-02-24T16:57:00Z,9.1311,Java,Samples for Spring Cloud Stream,org_expansion: spring-cloud (score=9.1311)
,,cpython,,https://github.com/python/cpython,repo,org_expansion,python,72305,34393,2026-04-13T01:40:54Z,17.2548,Python,The Python programming language,org_expansion: python (score=17.2548)
,,mypy,,https://github.com/python/mypy,repo,org_expansion,python,20360,3164,2026-04-13T09:22:09Z,15.118,Python,Optional static typing for Python,org_expansion: python (score=15.118)
,,typeshed,,https://github.com/python/typeshed,repo,org_expansion,python,5041,1995,2026-04-11T03:38:41Z,13.6722,Python,"Collection of library stubs for Python, with static types",org_expansion: python (score=13.6722)
,,peps,,https://github.com/python/peps,repo,org_expansion,python,4903,1764,2026-04-12T20:54:05Z,13.6278,reStructuredText,Python Enhancement Proposals,org_expansion: python (score=13.6278)
,,devguide,,https://github.com/python/devguide,repo,org_expansion,python,2067,986,2026-03-31T18:31:30Z,12.4319,Python,The Python developer's guide,org_expansion: python (score=12.4319)
,,pythondotorg,,https://github.com/python/pythondotorg,repo,org_expansion,python,1627,671,2026-04-08T20:10:26Z,12.1847,Python,Source code for python.org,org_expansion: python (score=12.1847)
,,typing,,https://github.com/python/typing,repo,org_expansion,python,1747,292,2026-04-10T20:57:45Z,11.9188,Python,Python static typing home. Hosts the documentation and a user help forum.,org_expansion: python (score=11.9188)
,,pyperformance,,https://github.com/python/pyperformance,repo,org_expansion,python,1008,201,2026-04-07T17:34:33Z,11.2309,Python,Python Performance Benchmark Suite,org_expansion: python (score=11.2309)
,,typing_extensions,,https://github.com/python/typing_extensions,repo,org_expansion,python,562,136,2026-04-06T21:55:42Z,10.5394,Python,Backported and experimental type hints for Python,org_expansion: python (score=10.5394)
,,python-docs-es,,https://github.com/python/python-docs-es,repo,org_expansion,python,360,404,2026-03-26T22:46:21Z,10.4521,Python,Spanish translation of the Python documentation.,org_expansion: python (score=10.4521)
,,python-docs-zh-cn,,https://github.com/python/python-docs-zh-cn,repo,org_expansion,python,457,90,2026-04-12T15:25:40Z,10.2808,,Simplified Chinese translation of the Python documentation,org_expansion: python (score=10.2808)
,,python-docs-zh-tw,,https://github.com/python/python-docs-zh-tw,repo,org_expansion,python,278,224,2026-04-13T07:40:39Z,10.2434,Python,Traditional Chinese (zh-tw) translation of the Python Documentation,org_expansion: python (score=10.2434)
,,planet,,https://github.com/python/planet,repo,org_expansion,python,143,186,2026-04-01T09:49:06Z,9.4107,Python,Configuration for Python planets,org_expansion: python (score=9.4107)
,,pymanager,,https://github.com/python/pymanager,repo,org_expansion,python,264,49,2026-03-31T22:25:37Z,9.352,Python,The Python Install Manager (for Windows),org_expansion: python (score=9.352)
,,python-docs-pt-br,,https://github.com/python/python-docs-pt-br,repo,org_expansion,python,156,40,2026-04-13T00:45:48Z,9.0046,Python,Brazilian Portuguese translation of the Python Documentation,org_expansion: python (score=9.0046)
,,psf-salt,,https://github.com/python/psf-salt,repo,org_expansion,python,121,64,2026-04-10T22:02:38Z,8.9525,Hurl,PSF infrastructure configuration,org_expansion: python (score=8.9525)
,,importlib_metadata,,https://github.com/python/importlib_metadata,repo,org_expansion,python,140,92,2026-03-20T20:20:31Z,8.9071,Python,Library to access metadata for Python packages,org_expansion: python (score=8.9071)
,,bedevere,,https://github.com/python/bedevere,repo,org_expansion,python,136,62,2026-04-01T21:53:22Z,8.8949,Python,A bot to help identify missing information for CPython pull requests,org_expansion: python (score=8.8949)
,,python-docs-fr,,https://github.com/python/python-docs-fr,repo,org_expansion,python,354,260,2025-11-22T13:30:01Z,8.8877,,Mirroir de https://git.afpy.org/AFPy/python-docs-fr,org_expansion: python (score=8.8877)
,,steering-council,,https://github.com/python/steering-council,repo,org_expansion,python,176,32,2026-03-23T19:25:15Z,8.699,Makefile,Communications from the Steering Council,org_expansion: python (score=8.699)
,,bioconda-recipes,,https://github.com/bioconda/bioconda-recipes,repo,org_expansion,bioconda,1800,3848,2026-04-13T09:13:55Z,13.0964,Shell,Conda recipes for the bioconda channel.,org_expansion: bioconda (score=13.0964)
,,bioconda-utils,,https://github.com/bioconda/bioconda-utils,repo,org_expansion,bioconda,104,134,2026-04-09T06:10:14Z,9.1068,Python,Utilities for building and managing bioconda recipes,org_expansion: bioconda (score=9.1068)
,,bioconda.github.io,,https://github.com/bioconda/bioconda.github.io,repo,org_expansion,bioconda,40,23,2026-04-12T15:18:14Z,7.6058,HTML,Bioconda is a distribution of bioinformatics software realized as a channel for the versatile package manager Conda.,org_expansion: bioconda (score=7.6058)
,,bioconda-docs,,https://github.com/bioconda/bioconda-docs,repo,org_expansion,bioconda,7,35,2026-03-13T15:11:22Z,5.9019,SCSS,Documentation for bioconda,org_expansion: bioconda (score=5.9019)
,,bioconda-common,,https://github.com/bioconda/bioconda-common,repo,org_expansion,bioconda,2,6,2026-04-09T14:05:27Z,4.7498,Shell,Common definitions for the bioconda build system,org_expansion: bioconda (score=4.7498)
,,bioconda-plots,,https://github.com/bioconda/bioconda-plots,repo,org_expansion,bioconda,3,2,2026-04-13T03:25:13Z,4.6812,Python,Generating various plots for the bioconda homepage,org_expansion: bioconda (score=4.6812)
,,bioconda-stats,,https://github.com/bioconda/bioconda-stats,repo,org_expansion,bioconda,1,2,2026-04-13T04:14:30Z,4.0792,Python,Automatic gathering of statistics around Bioconda,org_expansion: bioconda (score=4.0792)
,,bioconda-outreach,,https://github.com/bioconda/bioconda-outreach,repo,org_expansion,bioconda,8,1,2019-09-02T09:08:46Z,2.2095,,Presentation and training materials from Bioconda project members on Bioconda and Conda,org_expansion: bioconda (score=2.2095)
,,bioconda-containers,,https://github.com/bioconda/bioconda-containers,repo,org_expansion,bioconda,3,4,2024-11-19T19:32:06Z,2.0805,Python,Container images for usage inside of Bioconda,org_expansion: bioconda (score=2.0805)
,,bioconda-paper,,https://github.com/bioconda/bioconda-paper,repo,org_expansion,bioconda,4,3,2018-04-17T17:23:43Z,2.0,Python,Data analysis related to the bioconda paper,org_expansion: bioconda (score=2.0)
,,bioconda-actions,,https://github.com/bioconda/bioconda-actions,repo,org_expansion,bioconda,1,3,2023-03-04T05:33:10Z,1.2096,JavaScript,A repository of github actions used by the Bioconda project,org_expansion: bioconda (score=1.2096)
,,bioconda-tests,,https://github.com/bioconda/bioconda-tests,repo,org_expansion,bioconda,1,1,2021-11-27T20:55:59Z,0.9035,Python,A repository to periodically test all recipes.,org_expansion: bioconda (score=0.9035)
,,bioconda-repodata-patches,,https://github.com/bioconda/bioconda-repodata-patches,repo,org_expansion,bioconda,1,1,2021-03-15T07:59:44Z,0.9032,Python,,org_expansion: bioconda (score=0.9032)
,,bioconda-extended-base-image,,https://github.com/bioconda/bioconda-extended-base-image,repo,org_expansion,bioconda,1,1,2019-08-30T19:08:53Z,0.9031,Dockerfile,An extended docker container for cases where the busybox image is too limited.,org_expansion: bioconda (score=0.9031)
,,BiocStickers,,https://github.com/Bioconductor/BiocStickers,repo,org_expansion,bioconductor,136,112,2026-03-23T09:27:16Z,8.9962,R,Stickers for some Bioconductor packages - feel free to contribute and/or modify.,org_expansion: bioconductor (score=8.9962)
,,bioconductor_docker,,https://github.com/Bioconductor/bioconductor_docker,repo,org_expansion,bioconductor,89,32,2026-04-13T06:48:26Z,8.427,Dockerfile,Docker Containers for Bioconductor,org_expansion: bioconductor (score=8.427)
,,bioconductor-training,,https://github.com/Bioconductor/bioconductor-training,repo,org_expansion,bioconductor,53,26,2026-04-12T01:36:11Z,7.8795,HTML,Bioconductor teaching and education committee,org_expansion: bioconductor (score=7.8795)
,,bioconductor.org,,https://github.com/Bioconductor/bioconductor.org,repo,org_expansion,bioconductor,33,46,2026-04-09T11:08:52Z,7.6855,HTML,Source code for the Bioconductor website,org_expansion: bioconductor (score=7.6855)
,,GenomicRanges,,https://github.com/Bioconductor/GenomicRanges,repo,org_expansion,bioconductor,46,19,2026-04-05T20:11:58Z,7.5308,R,Representation and manipulation of genomic intervals,org_expansion: bioconductor (score=7.5308)
,,Biostrings,,https://github.com/Bioconductor/Biostrings,repo,org_expansion,bioconductor,66,17,2026-03-06T06:40:28Z,7.3365,R,Efficient manipulation of biological strings,org_expansion: bioconductor (score=7.3365)
,,BuildABiocWorkshop,,https://github.com/Bioconductor/BuildABiocWorkshop,repo,org_expansion,bioconductor,23,26,2026-04-13T00:42:04Z,7.1918,Dockerfile,Template for building a bioconductor workshop package using github actions,org_expansion: bioconductor (score=7.1918)
,,biocblog,,https://github.com/Bioconductor/biocblog,repo,org_expansion,bioconductor,16,43,2026-04-09T06:28:19Z,7.0384,HTML,A Quarto blog for Bioconductor community,org_expansion: bioconductor (score=7.0384)
,,GenomicFeatures,,https://github.com/Bioconductor/GenomicFeatures,repo,org_expansion,bioconductor,27,11,2026-04-05T20:11:45Z,6.8591,R,Query the gene models of a given organism/assembly,org_expansion: bioconductor (score=6.8591)
,,S4Vectors,,https://github.com/Bioconductor/S4Vectors,repo,org_expansion,bioconductor,17,22,2026-04-12T03:44:59Z,6.8557,R,Foundation of vector-like and list-like containers in Bioconductor,org_expansion: bioconductor (score=6.8557)
,,Rsamtools,,https://github.com/Bioconductor/Rsamtools,repo,org_expansion,bioconductor,28,28,2026-03-07T00:59:55Z,6.8298,R,"Binary alignment (BAM), FASTA, variant call (BCF), and tabix file import",org_expansion: bioconductor (score=6.8298)
,,DelayedArray,,https://github.com/Bioconductor/DelayedArray,repo,org_expansion,bioconductor,28,11,2026-03-31T14:09:17Z,6.8105,R,A unified framework for working transparently with on-disk and in-memory array-like datasets,org_expansion: bioconductor (score=6.8105)
,,GenomicDataCommons,,https://github.com/Bioconductor/GenomicDataCommons,repo,org_expansion,bioconductor,90,25,2025-11-07T16:01:44Z,6.5941,R,Provide R access to the NCI Genomic Data Commons portal.,org_expansion: bioconductor (score=6.5941)
,,BiocManager,,https://github.com/Bioconductor/BiocManager,repo,org_expansion,bioconductor,76,29,2025-11-13T20:10:18Z,6.5539,R,CRAN Package For Managing Bioconductor Packages,org_expansion: bioconductor (score=6.5539)
,,BiocCheck,,https://github.com/Bioconductor/BiocCheck,repo,org_expansion,bioconductor,9,28,2026-04-10T18:25:41Z,6.4292,R,,org_expansion: bioconductor (score=6.4292)
,,BiocParallel,,https://github.com/Bioconductor/BiocParallel,repo,org_expansion,bioconductor,69,31,2025-10-30T18:07:32Z,6.4016,R,Bioconductor facilities for parallel evaluation,org_expansion: bioconductor (score=6.4016)
,,pkgrevdocs,,https://github.com/Bioconductor/pkgrevdocs,repo,org_expansion,bioconductor,13,22,2026-03-26T17:27:40Z,6.3836,TeX,Training Material for Community Reviewers,org_expansion: bioconductor (score=6.3836)
,,BBS,,https://github.com/Bioconductor/BBS,repo,org_expansion,bioconductor,12,13,2026-04-08T19:30:07Z,6.3081,Shell,The Bioconductor Build System,org_expansion: bioconductor (score=6.3081)
,,HDF5Array,,https://github.com/Bioconductor/HDF5Array,repo,org_expansion,bioconductor,12,14,2026-04-07T05:38:03Z,6.3056,R,HDF5 datasets as array-like objects in R,org_expansion: bioconductor (score=6.3056)
,,Contributions,,https://github.com/Bioconductor/Contributions,repo,org_expansion,bioconductor,147,34,2025-04-10T18:26:59Z,6.2751,,Contribute Packages to Bioconductor,org_expansion: bioconductor (score=6.2751)
,,kernel,,https://github.com/openvelinux/kernel,repo,org_expansion,openvelinux,108,51,2026-03-25T13:48:48Z,8.5054,C,ByteDance kernel for use on cloud.,org_expansion: openvelinux (score=8.5054)
,,unscd,,https://github.com/openvelinux/unscd,repo,org_expansion,openvelinux,0,0,2025-01-15T03:19:41Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,systemtap,,https://github.com/openvelinux/systemtap,repo,org_expansion,openvelinux,0,0,2025-01-15T02:40:09Z,0.2422,C++,,org_expansion: openvelinux (score=0.2422)
,,makedumpfile,,https://github.com/openvelinux/makedumpfile,repo,org_expansion,openvelinux,0,0,2025-01-15T03:36:59Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,kexec-tools,,https://github.com/openvelinux/kexec-tools,repo,org_expansion,openvelinux,0,0,2025-01-15T03:43:31Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,crash,,https://github.com/openvelinux/crash,repo,org_expansion,openvelinux,0,0,2025-01-15T03:50:01Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,flamegraph,,https://github.com/openvelinux/flamegraph,repo,org_expansion,openvelinux,0,0,2025-01-15T04:14:38Z,0.2422,Perl,,org_expansion: openvelinux (score=0.2422)
,,kdump-tools,,https://github.com/openvelinux/kdump-tools,repo,org_expansion,openvelinux,0,0,2025-01-15T04:48:27Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,grub,,https://github.com/openvelinux/grub,repo,org_expansion,openvelinux,0,0,2025-01-15T04:53:20Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,shim,,https://github.com/openvelinux/shim,repo,org_expansion,openvelinux,0,0,2025-01-15T04:58:17Z,0.2422,C,,org_expansion: openvelinux (score=0.2422)
,,base-files,,https://github.com/openvelinux/base-files,repo,org_expansion,openvelinux,0,0,2025-01-15T05:14:10Z,0.2422,Roff,,org_expansion: openvelinux (score=0.2422)
,,debootstrap,,https://github.com/openvelinux/debootstrap,repo,org_expansion,openvelinux,0,0,2025-01-15T05:06:51Z,0.2422,Shell,,org_expansion: openvelinux (score=0.2422)
,,velinux-archive-keyring,,https://github.com/openvelinux/velinux-archive-keyring,repo,org_expansion,openvelinux,0,0,2025-01-15T05:10:04Z,0.2422,,,org_expansion: openvelinux (score=0.2422)
,,nettrace,,https://github.com/OpenCloudOS/nettrace,repo,org_expansion,OpenCloudOS,483,110,2026-03-05T07:12:55Z,9.8306,C,nettrace is a eBPF-based tool to trace network packet and diagnose network problem.,org_expansion: OpenCloudOS (score=9.8306)
,,opencloudos.github.io,,https://github.com/OpenCloudOS/opencloudos.github.io,repo,org_expansion,OpenCloudOS,17,39,2026-04-08T07:05:25Z,7.0304,,OpenCloudOS Documentation,org_expansion: OpenCloudOS (score=7.0304)
,,LiKeX,,https://github.com/OpenCloudOS/LiKeX,repo,org_expansion,OpenCloudOS,42,20,2023-03-21T04:06:36Z,4.5951,C,LiKeX(RustKVM) is a KVM rust light project.,org_expansion: OpenCloudOS (score=4.5951)
,,fuse-extent,,https://github.com/OpenCloudOS/fuse-extent,repo,org_expansion,OpenCloudOS,26,13,2022-09-24T01:49:12Z,4.0111,C,"This project is a fuse extent, which contains fuse-crash-recovery framework and fuse-base-ebpf performance improvement. ",org_expansion: OpenCloudOS (score=4.0111)
,,lkp-extent,,https://github.com/OpenCloudOS/lkp-extent,repo,org_expansion,OpenCloudOS,19,15,2023-12-13T12:42:18Z,3.8327,C++,lkp-extent enhances the ability to run inside containers and deploy containers on multiple hosts based on lkp,org_expansion: OpenCloudOS (score=3.8327)
,,community,,https://github.com/OpenCloudOS/community,repo,org_expansion,OpenCloudOS,18,14,2022-06-23T08:58:32Z,3.7349,,这是OpenCloudOS社区创始委员会的工作区,org_expansion: OpenCloudOS (score=3.7349)
,,SIG-ops,,https://github.com/OpenCloudOS/SIG-ops,repo,org_expansion,OpenCloudOS,19,3,2022-12-12T07:12:02Z,3.2076,C,本小组的目标致力于，将腾讯云的运维经验中积累的有较广泛价值工具，以开源的形式贡献给社区。主要工作包括对现有系统开源工具及命令的能力补充和新工具能力的开发和运营。,org_expansion: OpenCloudOS (score=3.2076)
,,OpenCloudOS-tools,,https://github.com/OpenCloudOS/OpenCloudOS-tools,repo,org_expansion,OpenCloudOS,12,3,2022-07-05T07:50:59Z,2.8314,Shell,"OpenCloudOS-tools is a useful toolkit, which allows querying and changing settings for OpenCloudOS, such as system information, upgrade, fixing system problems, backup and recover system.",org_expansion: OpenCloudOS (score=2.8314)
,,OpenCloudOS-Packages,,https://github.com/OpenCloudOS/OpenCloudOS-Packages,repo,org_expansion,OpenCloudOS,14,2,2022-02-08T03:43:03Z,2.8299,,OpenCloudOS发行版包含的除内核之外的软件包,org_expansion: OpenCloudOS (score=2.8299)
,,EMF-ebpf-module-framework,,https://github.com/OpenCloudOS/EMF-ebpf-module-framework,repo,org_expansion,OpenCloudOS,10,2,2023-07-16T06:06:39Z,2.5714,C,EMF(ebpf-module-framework) is a ebpf framework that is convenient to add a new ebpf program in the form of module.,org_expansion: OpenCloudOS (score=2.5714)
,,SIG-Security,,https://github.com/OpenCloudOS/SIG-Security,repo,org_expansion,OpenCloudOS,8,2,2022-06-07T14:36:17Z,2.3868,,,org_expansion: OpenCloudOS (score=2.3868)
,,OpenCloudOS-Kernel-Stream,,https://github.com/OpenCloudOS/OpenCloudOS-Kernel-Stream,repo,org_expansion,OpenCloudOS,6,3,2024-05-27T07:41:06Z,2.3586,C,OpenCloudOS Kernel Stream,org_expansion: OpenCloudOS (score=2.3586)
,,SIG-kernel,,https://github.com/OpenCloudOS/SIG-kernel,repo,org_expansion,OpenCloudOS,4,3,2023-01-06T02:17:51Z,2.004,,OpenCloudOS SIG-kernel主要职责OpenCloudOS的内核路线规划、方案讨论、技术输出等工作，基于OpenCloudOS开源、中立的立场，为各位合作伙伴、开发者提供相互交流的平台，共建OS基础能力,org_expansion: OpenCloudOS (score=2.004)
,,SIG-release,,https://github.com/OpenCloudOS/SIG-release,repo,org_expansion,OpenCloudOS,4,2,2022-08-26T06:34:24Z,1.877,,OpenCloudOS SIG-release的主要职责是在社区协调各SIG，完成OpenCloudOS社区版本的发布工作。,org_expansion: OpenCloudOS (score=1.877)
,,SIG-compliance,,https://github.com/OpenCloudOS/SIG-compliance,repo,org_expansion,OpenCloudOS,3,2,2022-08-25T08:20:14Z,1.6831,,,org_expansion: OpenCloudOS (score=1.6831)
,,SIG-Marketing,,https://github.com/OpenCloudOS/SIG-Marketing,repo,org_expansion,OpenCloudOS,2,1,2022-06-07T14:49:47Z,1.2565,,负责OpenCloudOS社区的市场营销相关工作，包括不限于品牌建设、内容运营、伙伴拓展与生态共建等，借助活动、公关等营销手段，提升OpenCloudOS在操作系统社区领域的知名度，吸引开发者参与社区建设。,org_expansion: OpenCloudOS (score=1.2565)
,,LonganChkout,,https://github.com/OpenCloudOS/LonganChkout,repo,org_expansion,OpenCloudOS,2,1,2022-04-14T07:37:00Z,1.2562,C,,org_expansion: OpenCloudOS (score=1.2562)
,,SIG-infra,,https://github.com/OpenCloudOS/SIG-infra,repo,org_expansion,OpenCloudOS,1,2,2023-05-16T02:41:55Z,1.0874,,OpenCloudOS项目的健康运行离不开一系列IT基础设施的支持。这些支持既包括代码研发、打包、发行等方面的支持，也包括在文化、社区等方面的支持。基础设施组（基础设施SIG）职责范围就是为提供这些支持采购、建设、维护、管理相应的IT系统。OpenCloudOS社区的其它SIG，由于自身需要也可能建设自己某些IT系统。当这些系统进入稳定运行后，也可交由基础设施SIG进行统一管理和运维。,org_expansion: OpenCloudOS (score=1.0874)
,,SIG-Testing,,https://github.com/OpenCloudOS/SIG-Testing,repo,org_expansion,OpenCloudOS,1,0,2022-12-07T06:24:21Z,0.6054,,OpenCloudOS测试SIG,org_expansion: OpenCloudOS (score=0.6054)
,,Docs,,https://github.com/OpenCloudOS/Docs,repo,org_expansion,OpenCloudOS,0,3,2022-09-26T07:38:27Z,0.6043,,,org_expansion: OpenCloudOS (score=0.6043)
,,eino,,https://github.com/cloudwego/eino,repo,org_expansion,cloudwego,10591,841,2026-04-13T09:32:20Z,13.9753,Go,The ultimate LLM/AI application development framework in Go.,org_expansion: cloudwego (score=13.9753)
,,kitex,,https://github.com/cloudwego/kitex,repo,org_expansion,cloudwego,7918,898,2026-04-13T09:20:03Z,13.7511,Go,Go RPC framework with high-performance and strong-extensibility for building micro-services.,org_expansion: cloudwego (score=13.7511)
,,hertz,,https://github.com/cloudwego/hertz,repo,org_expansion,cloudwego,7160,620,2026-04-09T09:44:43Z,13.4371,Go,Go HTTP framework with high-performance and strong-extensibility for building micro-services.,org_expansion: cloudwego (score=13.4371)
,,netpoll,,https://github.com/cloudwego/netpoll,repo,org_expansion,cloudwego,4551,501,2026-04-06T06:38:41Z,12.9027,Go,A high-performance non-blocking I/O networking framework focusing on RPC scenarios.,org_expansion: cloudwego (score=12.9027)
,,volo,,https://github.com/cloudwego/volo,repo,org_expansion,cloudwego,2548,213,2026-04-09T03:21:50Z,12.0772,Rust,Rust RPC framework with high-performance and strong-extensibility for building micro-services.,org_expansion: cloudwego (score=12.0772)
,,eino-ext,,https://github.com/cloudwego/eino-ext,repo,org_expansion,cloudwego,660,285,2026-04-13T08:50:31Z,11.0968,Go,Various extensions for the Eino framework: https://github.com/cloudwego/eino,org_expansion: cloudwego (score=11.0968)
,,eino-examples,,https://github.com/cloudwego/eino-examples,repo,org_expansion,cloudwego,574,218,2026-04-06T17:58:23Z,10.7614,Go,Examples and demonstrations for using the Eino framework,org_expansion: cloudwego (score=10.7614)
,,sonic-rs,,https://github.com/cloudwego/sonic-rs,repo,org_expansion,cloudwego,859,59,2026-04-10T10:14:35Z,10.614,Rust,A fast Rust JSON library based on SIMD.,org_expansion: cloudwego (score=10.614)
,,goref,,https://github.com/cloudwego/goref,repo,org_expansion,cloudwego,995,44,2026-03-24T07:04:35Z,10.3342,Go,Go heap object reference analysis tool,org_expansion: cloudwego (score=10.3342)
,,kitex-examples,,https://github.com/cloudwego/kitex-examples,repo,org_expansion,cloudwego,418,240,2026-03-18T03:47:04Z,10.223,Go,Examples for Kitex.,org_expansion: cloudwego (score=10.223)
,,cloudwego.github.io,,https://github.com/cloudwego/cloudwego.github.io,repo,org_expansion,cloudwego,175,307,2026-04-09T08:52:09Z,9.9136,HTML,Website for CloudWeGo,org_expansion: cloudwego (score=9.9136)
,,abcoder,,https://github.com/cloudwego/abcoder,repo,org_expansion,cloudwego,358,53,2026-04-07T15:18:38Z,9.7604,Go,"deep, reliable and confidential coding-context",org_expansion: cloudwego (score=9.7604)
,,thriftgo,,https://github.com/cloudwego/thriftgo,repo,org_expansion,cloudwego,302,91,2026-03-24T07:17:40Z,9.6112,Go,An implementation of thrift compiler in go language. ,org_expansion: cloudwego (score=9.6112)
,,biz-demo,,https://github.com/cloudwego/biz-demo,repo,org_expansion,cloudwego,355,131,2026-02-11T06:05:07Z,9.3612,Go,Business Demo for CloudWeGo,org_expansion: cloudwego (score=9.3612)
,,hertz-examples,,https://github.com/cloudwego/hertz-examples,repo,org_expansion,cloudwego,345,145,2025-12-15T05:07:42Z,8.7913,Go,Examples for Hertz.,org_expansion: cloudwego (score=8.7913)
,,pilota,,https://github.com/cloudwego/pilota,repo,org_expansion,cloudwego,159,24,2026-04-10T12:21:20Z,8.773,Rust,A thrift and protobuf implementation in pure rust with high performance and extensibility.,org_expansion: cloudwego (score=8.773)
,,frugal,,https://github.com/cloudwego/frugal,repo,org_expansion,cloudwego,129,21,2026-04-06T07:30:27Z,8.4559,Go,A very fast dynamic Thrift serializer & deserializer.,org_expansion: cloudwego (score=8.4559)
,,shmipc-go,,https://github.com/cloudwego/shmipc-go,repo,org_expansion,cloudwego,517,45,2025-10-21T02:43:25Z,8.2325,Go,A high performance inter-process communication golang library developed by CloudWeGo,org_expansion: cloudwego (score=8.2325)
,,dynamicgo,,https://github.com/cloudwego/dynamicgo,repo,org_expansion,cloudwego,178,30,2026-02-04T09:40:48Z,8.0532,Go,Dynamically and efficiently operate RPC data for Go,org_expansion: cloudwego (score=8.0532)
,,kitex-benchmark,,https://github.com/cloudwego/kitex-benchmark,repo,org_expansion,cloudwego,63,29,2026-04-02T03:37:02Z,7.9116,Go,,org_expansion: cloudwego (score=7.9116)
,,architecture-samples,,https://github.com/android/architecture-samples,repo,org_expansion,android,45635,11873,2026-04-09T21:33:53Z,16.3436,Kotlin,A collection of samples to discuss and showcase different architectural tools and patterns for Android apps.,org_expansion: android (score=16.3436)
,,compose-samples,,https://github.com/android/compose-samples,repo,org_expansion,android,23057,5413,2026-04-08T15:34:15Z,15.3932,Kotlin,Official Jetpack Compose samples.,org_expansion: android (score=15.3932)
